benchmark,algorithm,trace,t_total,t_exec,t_checkpoint,t_recharge,t_rest
bitcount,schematicO3,8,0.89383427,0.02794858,0.0024515199999999987,0.86347171,-3.753999999996094e-05
bitcount,schematicO3,9,0.92366074,0.02794858,0.0024515199999999987,0.89330436,-4.372000000003873e-05
bitcount,schematicO3,10,0.11714839,0.02794858,0.0024515199999999987,0.08679362,-4.532999999999621e-05
chacha20,milp,1,0.15946795000000002,0.050961769999999997,0.0007848000000000022,0.10756117,0.00016021000000002866
chacha20,milp,2,0.62251998,0.050961769999999997,0.0007848000000000022,0.57060988,0.00016352999999996037
chacha20,milp,3,0.20849003,0.050961769999999997,0.0007848000000000022,0.15658084,0.00016261999999999527
chacha20,milp,4,3.3928553,0.050961769999999997,0.0007848000000000022,3.34094488,0.00016385000000001398
chacha20,milp,5,1.8951273400000002,0.050961769999999997,0.0007848000000000022,1.84322215,0.00015862000000026882
chacha20,milp,6,1.04023939,0.050961769999999997,0.0007848000000000022,0.9883312,0.00016162000000002202
chacha20,milp,7,2.0795258899999998,0.050961769999999997,0.0007848000000000022,2.02761881,0.00016050999999988463
chacha20,milp,8,0.91417211,0.050961769999999997,0.0007848000000000022,0.86226201,0.00016352999999996037
chacha20,milp,9,2.50425092,0.050961769999999997,0.0007848000000000022,2.45234278,0.00016157000000010385
chacha20,milp,10,0.15950356,0.050961769999999997,0.0007848000000000022,0.1075984,0.00015858999999999318
chacha20,rockclimb,1,2.68660707,0.050961769999999997,0.07874145000000002,2.55797547,-0.0010716200000001619
chacha20,rockclimb,2,4.31494343,0.050961769999999997,0.07874145000000002,4.18628877,-0.0010485600000004203
chacha20,rockclimb,3,1.3850619499999999,0.050961769999999997,0.07874145000000002,1.25637829,-0.0010195600000001415
chacha20,rockclimb,4,13.94153472,0.050961769999999997,0.07874145000000002,13.812893970000001,-0.0010624700000011478
chacha20,rockclimb,5,11.18474494,0.050961769999999997,0.07874145000000002,11.05611003,-0.0010683099999994061
chacha20,rockclimb,6,4.66726083,0.050961769999999997,0.07874145000000002,4.5386248600000005,-0.0010672500000005192
chacha20,rockclimb,7,9.0267237,0.050961769999999997,0.07874145000000002,8.89809048,-0.0010700000000006815
chacha20,rockclimb,8,10.17010129,0.050961769999999997,0.07874145000000002,10.04144826,-0.0010501899999993958
chacha20,rockclimb,9,10.93756799,0.050961769999999997,0.07874145000000002,10.808941990000001,-0.001077220000001211
chacha20,rockclimb,10,8.06149979,0.050961769999999997,0.07874145000000002,7.93288114,-0.0010845700000009506
chacha20,schematic,1,2.52230289,0.050961769999999997,0.04448922,2.42690442,-5.2519999999875444e-05
chacha20,schematic,2,1.6670223,0.050961769999999997,0.04448922,1.5716234,-5.2090000000046266e-05
chacha20,schematic,3,0.76931133,0.050961769999999997,0.04448922,0.67389851,-3.817000000004567e-05
chacha20,schematic,4,8.65280143,0.050961769999999997,0.04448922,8.55739728,-4.683999999975652e-05
chacha20,schematic,5,6.26906583,0.050961769999999997,0.04448922,6.173664280000001,-4.9440000000830486e-05
chacha20,schematic,6,1.60626949,0.050961769999999997,0.04448922,1.51087514,-5.6639999999927304e-05
chacha20,schematic,7,5.6672433799999995,0.050961769999999997,0.04448922,5.5718431399999995,-5.074999999997443e-05
chacha20,schematic,8,5.51711685,0.050961769999999997,0.04448922,5.4217097,-4.3840000000225365e-05
chacha20,schematic,9,8.33089312,0.050961769999999997,0.04448922,8.23548447,-4.233999999868343e-05
chacha20,schematic,10,7.883257179999999,0.050961769999999997,0.04448922,7.78785334,-4.715000000053704e-05
chacha20,schematicO3,1,0.88795701,0.050961769999999997,0.010689490000000003,0.82618894,0.00011681000000006436
chacha20,schematicO3,2,0.7763533100000001,0.050961769999999997,0.010689490000000003,0.71457949,0.00012256000000009093
chacha20,schematicO3,3,0.36769704999999997,0.050961769999999997,0.010689490000000003,0.30591894000000003,0.0001268499999999423
chacha20,schematicO3,4,6.036338440000001,0.050961769999999997,0.010689490000000003,5.97456345,0.00012373000000086287
chacha20,schematicO3,5,4.97065462,0.050961769999999997,0.010689490000000003,4.908875559999999,0.00012780000000099656
chacha20,schematicO3,6,1.18180287,0.050961769999999997,0.010689490000000003,1.12003242,0.00011919000000003288
chacha20,schematicO3,7,5.0810276,0.050961769999999997,0.010689490000000003,5.019256980000001,0.00011935999999899971
chacha20,schematicO3,8,5.382134059999999,0.050961769999999997,0.010689490000000003,5.320352,0.00013079999999963954
chacha20,schematicO3,9,5.12335081,0.050961769999999997,0.010689490000000003,5.0615744000000005,0.0001251499999993383
chacha20,schematicO3,10,4.00989243,0.050961769999999997,0.010689490000000003,3.94812106,0.00012010999999977068
sensor_fusion,milp,1,0.10343959,0.02502982,0.0022948399999999994,0.0760286,8.632999999999558e-05
sensor_fusion,milp,2,0.55217773,0.02502982,0.0022948399999999994,0.52476038,9.269000000000638e-05
sensor_fusion,milp,3,0.17118959,0.02502982,0.0022948399999999994,0.14377064,9.428999999999688e-05
sensor_fusion,milp,4,2.61523487,0.02502982,0.0022948399999999994,2.5878187,9.150999999996134e-05
sensor_fusion,milp,5,1.84790326,0.02502982,0.0022948399999999994,1.82048586,9.274000000003557e-05
sensor_fusion,milp,6,0.7098509599999999,0.02502982,0.0022948399999999994,0.68243607,9.022999999996895e-05
sensor_fusion,milp,7,2.01966029,0.02502982,0.0022948399999999994,1.9922441100000001,9.151999999990057e-05
sensor_fusion,milp,8,0.87801023,0.02502982,0.0022948399999999994,0.8505909899999999,9.458000000006628e-05
sensor_fusion,milp,9,0.91954475,0.02502982,0.0022948399999999994,0.89213164,8.845000000001768e-05
sensor_fusion,milp,10,0.1035326,0.02502982,0.0022948399999999994,0.07612246,8.547999999999889e-05
sensor_fusion,rockclimb,1,0.12752444999999998,0.02502982,0.004738349999999995,0.09777752,-2.1240000000019577e-05
sensor_fusion,rockclimb,2,0.56648986,0.02502982,0.004738349999999995,0.53673837,-1.6680000000005024e-05
sensor_fusion,rockclimb,3,0.18403853,0.02502982,0.004738349999999995,0.15428396,-1.3599999999988621e-05
sensor_fusion,rockclimb,4,3.4039476,0.02502982,0.004738349999999995,3.37419456,-1.5129999999877186e-05
sensor_fusion,rockclimb,5,1.8719974,0.02502982,0.004738349999999995,1.8422483500000002,-1.9120000000275028e-05
sensor_fusion,rockclimb,6,1.03976435,0.02502982,0.004738349999999995,1.01001251,-1.6329999999911693e-05
sensor_fusion,rockclimb,7,2.0545025,0.02502982,0.004738349999999995,2.02475261,-1.8280000000273078e-05
sensor_fusion,rockclimb,8,0.90105578,0.02502982,0.004738349999999995,0.87130175,-1.41400000000097e-05
sensor_fusion,rockclimb,9,0.93136857,0.02502982,0.004738349999999995,0.90162089,-2.049000000005352e-05
sensor_fusion,rockclimb,10,0.1274888,0.02502982,0.004738349999999995,0.09774311,-2.2479999999977518e-05
sensor_fusion,schematic,1,0.17632645000000002,0.02502982,0.009647989999999995,0.14186183,-0.0002131899999999673
sensor_fusion,schematic,2,0.63996915,0.02502982,0.009647989999999995,0.60549743,-0.00020609000000001293
sensor_fusion,schematic,3,0.25469356,0.02502982,0.009647989999999995,0.22021878,-0.00020303000000001376
sensor_fusion,schematic,4,3.44341214,0.02502982,0.009647989999999995,3.40893731,-0.00020298000000026212
sensor_fusion,schematic,5,3.1119127,0.02502982,0.009647989999999995,3.0774392,-0.0002043100000001727
sensor_fusion,schematic,6,1.07850076,0.02502982,0.009647989999999995,1.04402911,-0.0002061600000000316
sensor_fusion,schematic,7,3.0315945099999997,0.02502982,0.009647989999999995,2.99712325,-0.00020655000000032592
sensor_fusion,schematic,8,0.92658997,0.02502982,0.009647989999999995,0.8921160600000001,-0.00020390000000011094
sensor_fusion,schematic,9,3.3576302599999996,0.02502982,0.009647989999999995,3.3231613199999996,-0.00020886999999999295
sensor_fusion,schematic,10,0.17640713,0.02502982,0.009647989999999995,0.141942,-0.0002126800000000137
sensor_fusion,schematicO3,1,0.15313529,0.02502982,0.008401039999999999,0.11999789,-0.00029345999999998845
sensor_fusion,schematicO3,2,0.6399222,0.02502982,0.008401039999999999,0.60678073,-0.00028938999999999354
sensor_fusion,schematicO3,3,0.24190619,0.02502982,0.008401039999999999,0.20875838,-0.00028304999999999997
sensor_fusion,schematicO3,4,3.4365928500000003,0.02502982,0.008401039999999999,3.40343886,-0.00027686999999981116
sensor_fusion,schematicO3,5,3.10070158,0.02502982,0.008401039999999999,3.06755481,-0.00028408999999989665
sensor_fusion,schematicO3,6,1.06406054,0.02502982,0.008401039999999999,1.03091317,-0.0002834899999999904
sensor_fusion,schematicO3,7,2.070533,0.02502982,0.008401039999999999,2.03738971,-0.00028756999999961924
sensor_fusion,schematicO3,8,0.9279876,0.02502982,0.008401039999999999,0.89484014,-0.0002833999999999823
sensor_fusion,schematicO3,9,3.34658254,0.02502982,0.008401039999999999,3.31344226,-0.0002905799999999778
sensor_fusion,schematicO3,10,0.15298694000000002,0.02502982,0.008401039999999999,0.11985022000000001,-0.00029413999999999135
poly1305,milp,1,10.187580039999999,0.47549565000000005,0.01820972999999998,9.69383997,3.4689999997616905e-05
poly1305,milp,2,9.76468968,0.47549565000000005,0.01820972999999998,9.27090014,8.415999999983326e-05
poly1305,milp,3,5.18818216,0.47549565000000005,0.01820972999999998,4.69438068,9.610000000009888e-05
poly1305,milp,4,37.32552146,0.47549565000000005,0.01820972999999998,36.831746630000005,6.944999999242141e-05
poly1305,milp,5,29.73663332,0.47549565000000005,0.01820972999999998,29.24285436,7.358000000018405e-05
poly1305,milp,6,11.9517762,0.47549565000000005,0.01820972999999998,11.458008300000001,6.251999999812297e-05
poly1305,milp,7,22.94681775,0.47549565000000005,0.01820972999999998,22.45302814,8.423000000029601e-05
poly1305,milp,8,28.6448615,0.47549565000000005,0.01820972999999998,28.1510746,8.151999999989057e-05
poly1305,milp,9,33.41638969,0.47549565000000005,0.01820972999999998,32.9226105,7.381000000500348e-05
poly1305,milp,10,31.64179292,0.47549565000000005,0.01820972999999998,31.14802746,6.007999999874114e-05
poly1305,rockclimb,1,23.577696449999998,0.47549565000000005,0.3151714299999999,22.79079663,-0.0037672600000013823
poly1305,rockclimb,2,28.09358612,0.47549565000000005,0.3151714299999999,27.30652477,-0.0036057299999980863
poly1305,rockclimb,3,24.6612887,0.47549565000000005,0.3151714299999999,23.87378918,-0.003167559999999181
poly1305,rockclimb,4,108.20190169,0.47549565000000005,0.3151714299999999,107.41461184,-0.003377230000006559
poly1305,rockclimb,5,80.63917296,0.47549565000000005,0.3151714299999999,79.85196323000001,-0.0034573500000134594
poly1305,rockclimb,6,34.49471252,0.47549565000000005,0.3151714299999999,33.70754161,-0.0034961699999995766
poly1305,rockclimb,7,61.024424450000005,0.47549565000000005,0.3151714299999999,60.23726732,-0.003509949999995765
poly1305,rockclimb,8,88.66477132,0.47549565000000005,0.3151714299999999,87.87733134,-0.003227099999997929
poly1305,rockclimb,9,85.86528534,0.47549565000000005,0.3151714299999999,85.07815997,-0.0035417100000016966
poly1305,rockclimb,10,78.81184143,0.47549565000000005,0.3151714299999999,78.02464773999999,-0.0034733899999905837
poly1305,schematic,1,20.170911,0.47549565000000005,0.21615264,19.480895309999998,-0.0016325999999973195
poly1305,schematic,2,21.02239467,0.47549565000000005,0.21615264,20.33230619,-0.0015598100000000503
poly1305,schematic,3,13.15395591,0.47549565000000005,0.21615264,12.46371527,-0.0014076499999993164
poly1305,schematic,4,68.94769803,0.47549565000000005,0.21615264,68.257533,-0.0014832599999972107
poly1305,schematic,5,58.99395594,0.47549565000000005,0.21615264,58.303752689999996,-0.001445039999996789
poly1305,schematic,6,26.94085879,0.47549565000000005,0.21615264,26.250687,-0.0014764999999992146
poly1305,schematic,7,44.827211590000005,0.47549565000000005,0.21615264,44.137007479999994,-0.001444179999989581
poly1305,schematic,8,57.81821209,0.47549565000000005,0.21615264,57.1278835,-0.0013197000000000347
poly1305,schematic,9,70.84024921,0.47549565000000005,0.21615264,70.15001197,-0.001411049999998193
poly1305,schematic,10,63.08115817,0.47549565000000005,0.21615264,62.390999619999995,-0.0014897399999933558
poly1305,schematicO3,1,13.525051640000001,0.47549565000000005,0.07588299999999992,12.97336123,0.00031176000000088244
poly1305,schematicO3,2,16.30242625,0.47549565000000005,0.07588299999999992,15.75069485,0.0003527499999995687
poly1305,schematicO3,3,9.2191883,0.47549565000000005,0.07588299999999992,8.66738705,0.0004226000000004948
poly1305,schematicO3,4,53.048626799999994,0.47549565000000005,0.07588299999999992,52.49692057,0.0003275799999935547
poly1305,schematicO3,5,43.4800246,0.47549565000000005,0.07588299999999992,42.92831561,0.00033034000000164987
poly1305,schematicO3,6,20.17131752,0.47549565000000005,0.07588299999999992,19.61967263,0.0002662399999986409
poly1305,schematicO3,7,34.34264569,0.47549565000000005,0.07588299999999992,33.79101311,0.00025392999999618304
poly1305,schematicO3,8,46.96522935,0.47549565000000005,0.07588299999999992,46.413517979999995,0.0003327200000067254
poly1305,schematicO3,9,48.40672822,0.47549565000000005,0.07588299999999992,47.85510821,0.0002413600000006344
poly1305,schematicO3,10,43.466849429999996,0.47549565000000005,0.07588299999999992,42.915232630000006,0.0002381499999908332
cuckoo_filter,milp,1,0.17587102,0.0419908,0.0036814900000000025,0.13023252999999999,-3.3800000000000496e-05
cuckoo_filter,milp,2,0.65164592,0.0419908,0.0036814900000000025,0.6060045500000001,-3.092000000010087e-05
cuckoo_filter,milp,3,0.23352149,0.0419908,0.0036814900000000025,0.18787687,-2.767000000000741e-05
cuckoo_filter,milp,4,3.4294753399999998,0.0419908,0.0036814900000000025,3.38383178,-2.8730000000198874e-05
cuckoo_filter,milp,5,1.9115078600000002,0.0419908,0.0036814900000000025,1.8658688700000001,-3.329999999995836e-05
cuckoo_filter,milp,6,1.0549735500000001,0.0419908,0.0036814900000000025,1.00933147,-3.0209999999863957e-05
cuckoo_filter,milp,7,2.0807236799999997,0.0419908,0.0036814900000000025,2.03508199,-3.060000000038032e-05
cuckoo_filter,milp,8,0.92507414,0.0419908,0.0036814900000000025,0.87942921,-2.7359999999976292e-05
cuckoo_filter,milp,9,3.3542858300000002,0.0419908,0.0036814900000000025,3.30864573,-3.218999999959893e-05
cuckoo_filter,milp,10,0.17586643,0.0419908,0.0036814900000000025,0.130227,-3.2860000000023426e-05
cuckoo_filter,rockclimb,1,10.11920086,0.0419908,0.38127397,9.70199255,-0.006056460000000541
cuckoo_filter,rockclimb,2,12.179726,0.0419908,0.38127397,11.762428230000001,-0.005967000000000666
cuckoo_filter,rockclimb,3,9.21089021,0.0419908,0.38127397,8.79328897,-0.00566353000000025
cuckoo_filter,rockclimb,4,47.94484734,0.0419908,0.38127397,47.52745006,-0.005867489999997033
cuckoo_filter,rockclimb,5,34.149712009999995,0.0419908,0.38127397,33.73240382,-0.00595658000000715
cuckoo_filter,rockclimb,6,14.08837817,0.0419908,0.38127397,13.67115871,-0.006045309999999915
cuckoo_filter,rockclimb,7,26.37756316,0.0419908,0.38127397,25.96033121,-0.006032819999998551
cuckoo_filter,rockclimb,8,37.80274335,0.0419908,0.38127397,37.38535392,-0.005875339999999951
cuckoo_filter,rockclimb,9,35.89416584000001,0.0419908,0.38127397,35.47696331,-0.006062239999995611
cuckoo_filter,rockclimb,10,31.59061625,0.0419908,0.38127397,31.17341648,-0.006065000000000154
cuckoo_filter,schematic,1,7.75064887,0.0419908,0.24351247000000004,7.46519454,-4.893999999971976e-05
cuckoo_filter,schematic,2,8.558954779999999,0.0419908,0.24351247000000004,8.27347571,-2.420000000086242e-05
cuckoo_filter,schematic,3,5.26784964,0.0419908,0.24351247000000004,4.98229704,4.932999999990306e-05
cuckoo_filter,schematic,4,32.27658597,0.0419908,0.24351247000000004,31.99109071,-8.010000002445228e-06
cuckoo_filter,schematic,5,24.89389225,0.0419908,0.24351247000000004,24.60839965,-1.0669999998713653e-05
cuckoo_filter,schematic,6,11.40610809,0.0419908,0.24351247000000004,11.12064767,-4.2850000000316246e-05
cuckoo_filter,schematic,7,20.432877079999997,0.0419908,0.24351247000000004,20.14740739,-3.3580000004251875e-05
cuckoo_filter,schematic,8,25.51137806,0.0419908,0.24351247000000004,25.225857989999998,1.6800000000427584e-05
cuckoo_filter,schematic,9,28.37779885,0.0419908,0.24351247000000004,28.09233239,-3.680999999794432e-05
cuckoo_filter,schematic,10,23.83212255,0.0419908,0.24351247000000004,23.5466603,-4.101999999811534e-05
cuckoo_filter,schematicO3,1,0.84027229,0.0419908,0.01614636,0.7826214499999999,-0.0004863199999999082
cuckoo_filter,schematicO3,2,0.7400746800000001,0.0419908,0.01614636,0.6824179100000001,-0.0004803899999999764
cuckoo_filter,schematicO3,3,0.35544528000000003,0.0419908,0.01614636,0.29778384,-0.000475719999999992
cuckoo_filter,schematicO3,4,6.0117071200000005,0.0419908,0.01614636,5.954046610000001,-0.0004766500000001686
cuckoo_filter,schematicO3,5,3.19642283,0.0419908,0.01614636,3.13876332,-0.0004776499999998643
cuckoo_filter,schematicO3,6,1.13546226,0.0419908,0.01614636,1.07781031,-0.0004852100000001039
cuckoo_filter,schematicO3,7,3.4857384,0.0419908,0.01614636,3.4280820899999997,-0.0004808499999999563
cuckoo_filter,schematicO3,8,2.3955314700000003,0.0419908,0.01614636,2.33786851,-0.0004741999999995153
cuckoo_filter,schematicO3,9,3.42866378,0.0419908,0.01614636,3.37101252,-0.00048589999999990724
cuckoo_filter,schematicO3,10,3.96827466,0.0419908,0.01614636,3.9106209,-0.0004834000000000019
sha256,milp,1,0.89484576,0.08864011,0.010109430000000003,0.7954312099999999,0.0006650100000001047
sha256,milp,2,0.77374761,0.08864011,0.010109430000000003,0.67432995,0.0006681200000000775
sha256,milp,3,0.34372106,0.08864011,0.010109430000000003,0.24429601,0.000675510000000018
sha256,milp,4,5.24378125,0.08864011,0.010109430000000003,5.14435297,0.0006787399999997057
sha256,milp,5,3.2022980899999998,0.08864011,0.010109430000000003,3.1028800899999998,0.0006684600000000096
sha256,milp,6,1.13910497,0.08864011,0.010109430000000003,1.03968093,0.000674499999999939
sha256,milp,7,4.42522683,0.08864011,0.010109430000000003,4.32580729,0.0006699999999995321
sha256,milp,8,2.4116418900000003,0.08864011,0.010109430000000003,2.31222425,0.0006681000000004211
sha256,milp,9,3.43423257,0.08864011,0.010109430000000003,3.33481394,0.0006690899999997335
sha256,milp,10,3.97583258,0.08864011,0.010109430000000003,3.87641194,0.0006710999999999523
sha256,rockclimb,1,5.16408919,0.08864011,0.11660293999999999,4.95972685,-0.0008807099999996737
sha256,rockclimb,2,5.6136846799999995,0.08864011,0.11660293999999999,5.40927576,-0.0008341300000003216
sha256,rockclimb,3,5.01439438,0.08864011,0.11660293999999999,4.8098757999999995,-0.000724469999999755
sha256,rockclimb,4,26.989786329999998,0.08864011,0.11660293999999999,26.78534312,-0.0007998400000026606
sha256,rockclimb,5,18.67606213,0.08864011,0.11660293999999999,18.47164827,-0.0008291900000010344
sha256,rockclimb,6,6.63907904,0.08864011,0.11660293999999999,6.43470445,-0.0008684599999995157
sha256,rockclimb,7,15.550089439999999,0.08864011,0.11660293999999999,15.3456654,-0.0008190100000007305
sha256,rockclimb,8,19.40589114,0.08864011,0.11660293999999999,19.20142787,-0.0007797799999984534
sha256,rockclimb,9,20.82411454,0.08864011,0.11660293999999999,20.61973305,-0.0008615600000005941
sha256,rockclimb,10,15.897202400000001,0.08864011,0.11660293999999999,15.69282484,-0.0008654899999989141
sha256,schematic,1,2.6056444500000002,0.08864011,0.031748020000000016,2.4851826200000002,7.369999999998211e-05
sha256,schematic,2,1.92662379,0.08864011,0.031748020000000016,1.80615619,7.946999999999815e-05
sha256,schematic,3,1.10937575,0.08864011,0.031748020000000016,0.98887354,0.00011408000000004415
sha256,schematic,4,11.30551009,0.08864011,0.031748020000000016,11.185032660000001,8.929999999932048e-05
sha256,schematic,5,9.32227204,0.08864011,0.031748020000000016,9.20178492,9.898999999993774e-05
sha256,schematic,6,1.6845679299999998,0.08864011,0.031748020000000016,1.56410132,7.84799999997976e-05
sha256,schematic,7,8.55738852,0.08864011,0.031748020000000016,8.43691238,8.800999999916681e-05
sha256,schematic,8,10.05397906,0.08864011,0.031748020000000016,9.93348734,0.00010359000000040308
sha256,schematic,9,8.43629691,0.08864011,0.031748020000000016,8.315821549999999,8.723000000035452e-05
sha256,schematic,10,7.96505539,0.08864011,0.031748020000000016,7.84458867,7.858999999957317e-05
sha256,schematicO3,1,2.53774616,0.08864011,0.013168860000000004,2.43576304,0.0001741500000003171
sha256,schematicO3,2,1.6762733600000002,0.08864011,0.013168860000000004,1.5742904199999999,0.00017397000000030083
sha256,schematicO3,3,0.67158174,0.08864011,0.013168860000000004,0.5695922099999999,0.0001805600000001073
sha256,schematicO3,4,8.67622303,0.08864011,0.013168860000000004,8.57423775,0.00017630999999918018
sha256,schematicO3,5,6.28678413,0.08864011,0.013168860000000004,6.18479972,0.00017544000000002669
sha256,schematicO3,6,1.60482303,0.08864011,0.013168860000000004,1.50284374,0.00017031999999983505
sha256,schematicO3,7,5.68658139,0.08864011,0.013168860000000004,5.58460003,0.00017238999999991123
sha256,schematicO3,8,5.5116166,0.08864011,0.013168860000000004,5.409624490000001,0.00018313999999941544
sha256,schematicO3,9,8.32349534,0.08864011,0.013168860000000004,8.22151319,0.00017317999999955092
sha256,schematicO3,10,7.8963661,0.08864011,0.013168860000000004,7.79438312,0.00017400999999983569
stringsearch,milp,1,0.18388120000000002,0.0335595,0.010302330000000005,0.14136292,-0.001343549999999985
stringsearch,milp,2,0.69363608,0.0335595,0.010302330000000005,0.6511076800000001,-0.0013334300000000937
stringsearch,milp,3,0.29521757,0.0335595,0.010302330000000005,0.25268060000000003,-0.0013248600000000527
stringsearch,milp,4,3.47221953,0.0335595,0.010302330000000005,3.42968777,-0.001330070000000308
stringsearch,milp,5,3.13940911,0.0335595,0.010302330000000005,3.09688421,-0.0013369299999999168
stringsearch,milp,6,1.09623546,0.0335595,0.010302330000000005,1.0537063500000001,-0.0013327200000001899
stringsearch,milp,7,3.06181813,0.0335595,0.010302330000000005,3.01928866,-0.0013323600000001573
stringsearch,milp,8,2.3634300099999996,0.0335595,0.010302330000000005,2.32089717,-0.0013289900000002103
stringsearch,milp,9,3.38724348,0.0335595,0.010302330000000005,3.34471744,-0.0013357900000001838
stringsearch,milp,10,0.18423898,0.0335595,0.010302330000000005,0.14171779999999998,-0.001340649999999985
stringsearch,rockclimb,1,47.92420107,0.0335595,2.08599114,45.83653618,-0.03188575000000071
stringsearch,rockclimb,2,56.569666049999995,0.0335595,2.08599114,54.48175288,-0.03163747000000683
stringsearch,rockclimb,3,52.43504268,0.0335595,2.08599114,50.34593046,-0.030438419999995858
stringsearch,rockclimb,4,241.86619261,0.0335595,2.08599114,239.77796142,-0.03131944999998382
stringsearch,rockclimb,5,163.0319334,0.0335595,2.08599114,160.94391488,-0.03153211999998007
stringsearch,rockclimb,6,68.5607876,0.0335595,2.08599114,66.47279635,-0.03155938999999819
stringsearch,rockclimb,7,127.34835129999999,0.0335595,2.08599114,125.26038587000001,-0.03158521000001713
stringsearch,rockclimb,8,182.55731968999999,0.0335595,2.08599114,180.46872953,-0.03096048000000451
stringsearch,rockclimb,9,173.34877135,0.0335595,2.08599114,171.26108052,-0.03185981000001448
stringsearch,rockclimb,10,153.77850115,0.0335595,2.08599114,151.69088072,-0.03193020999998453
stringsearch,schematic,1,3.4044229599999998,0.0335595,0.11188328,3.2595399300000003,-0.0005597500000005251
stringsearch,schematic,2,4.48083497,0.0335595,0.11188328,4.33591912,-0.0005269299999997035
stringsearch,schematic,3,1.3998466699999998,0.0335595,0.11188328,1.2548953799999998,-0.0004914899999999278
stringsearch,schematic,4,16.368040710000002,0.0335595,0.11188328,16.22313906,-0.0005411299999986685
stringsearch,schematic,5,12.479000560000001,0.0335595,0.11188328,12.33409301,-0.0005352299999989985
stringsearch,schematic,6,5.833727519999999,0.0335595,0.11188328,5.688825690000001,-0.0005409500000015388
stringsearch,schematic,7,10.04325866,0.0335595,0.11188328,9.898360380000002,-0.0005445000000021682
stringsearch,schematic,8,11.63123021,0.0335595,0.11188328,11.48629585,-0.0005084199999993988
stringsearch,schematic,9,13.399769289999998,0.0335595,0.11188328,13.25487894,-0.0005524300000010474
stringsearch,schematic,10,11.90545522,0.0335595,0.11188328,11.76056573,-0.0005532899999993734
stringsearch,schematicO3,1,0.21168259,0.0335595,0.014853110000000003,0.16350526999999998,-0.0002352899999999783
stringsearch,schematicO3,2,0.72172124,0.0335595,0.014853110000000003,0.67353668,-0.00022804999999995884
stringsearch,schematicO3,3,0.34495795,0.0335595,0.014853110000000003,0.29676523,-0.00021988999999997955
stringsearch,schematicO3,4,6.0215808399999995,0.0335595,0.014853110000000003,5.97338487,-0.00021664000000080202
stringsearch,schematicO3,5,3.17876847,0.0335595,0.014853110000000003,3.13057848,-0.00022261999999998588
stringsearch,schematicO3,6,1.1226943600000001,0.0335595,0.014853110000000003,1.07451098,-0.00022922999999978183
stringsearch,schematicO3,7,3.07820211,0.0335595,0.014853110000000003,3.0300163799999997,-0.00022687999999985303
stringsearch,schematicO3,8,2.4047277599999997,0.0335595,0.014853110000000003,2.3565359,-0.00022075000000024853
stringsearch,schematicO3,9,3.41326935,0.0335595,0.014853110000000003,3.36508456,-0.00022781999999991337
stringsearch,schematicO3,10,3.95386833,0.0335595,0.014853110000000003,3.90568406,-0.0002283399999998617
